Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_string
1711562786.0198202,5124,1711562786,15800714,imu1_frame,0,0,0,,-0.034029915862931914,-0.020044749425821188,-0.22851579738063557,0.9727387641059188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0009294227332720204,0.0008546877347016231,-0.0038715766132364215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.879,-0.035,-9.567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.929e-05,1.508e-05,-2.473e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.04398,5125,1711562786,41888952,imu1_frame,0,0,0,,-0.03425971870691139,-0.019503112350098686,-0.23128750632178602,0.9720864106149374,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006997723102946064,0.0009303128511905374,-0.0039585289165707796,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.937,-0.231,-9.846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.948e-05,1.3769999999999999e-05,-2.351e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.0696027,5126,1711562786,65351724,imu1_frame,0,0,0,,-0.03460889244075105,-0.019020322349751817,-0.2340694928372967,0.9714174820460185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0009394932830560277,0.0006808180346179481,-0.0040485704526811665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.021,0.382,-10.052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8960000000000004e-05,1.52e-05,-2.369e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.0950027,5127,1711562786,91398715,imu1_frame,0,0,0,,-0.03480363098516803,-0.01867836641938803,-0.23691597671442233,0.9707268647130368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0007726223532728498,0.0005175773896789184,-0.004101087409873676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.814,-0.269,-10.21,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8610000000000002e-05,1.426e-05,-2.409e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.1181338,5128,1711562786,116283178,imu1_frame,0,0,0,,-0.03509234757140652,-0.018355627839332825,-0.23979677309206981,0.9700150028134523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00012817698026646354,0.0003813195349757211,-0.004085379446605727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.986,0.296,-10.01,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8570000000000003e-05,1.261e-05,-2.341e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.1432042,5129,1711562786,140673637,imu1_frame,0,0,0,,-0.03542408496446216,-0.018100528777374003,-0.2426944989919155,0.9692867920391122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006545159227903935,0.00028946285644325956,-0.004211496938354837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.595,1.034,-9.702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8820000000000002e-05,1.402e-05,-2.314e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.16797,5130,1711562786,166269302,imu1_frame,0,0,0,,-0.035550160968014284,-0.017921628835024798,-0.24561199724515898,0.9685503332735432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006523866211029604,0.00035166639098433745,-0.004211235138967038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.523,0.462,-10.036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8389999999999998e-05,1.474e-05,-2.344e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.193577,5131,1711562786,191106796,imu1_frame,0,0,0,,-0.035675677399060336,-0.01781437616595215,-0.2485200815123229,0.9678055915983563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00023218115039280566,0.0002212728425678411,-0.004163674916850193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.884,0.133,-9.909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.847e-05,1.296e-05,-2.408e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.217575,5132,1711562786,215861797,imu1_frame,0,0,0,,-0.03579445637654098,-0.01771748032068616,-0.2514175131628781,0.9670543324233588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.597344572538565e-05,6.1261056745000964e-06,-0.004180517344131937,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.648,0.438,-9.477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.803e-05,1.333e-05,-2.358e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.2427106,5133,1711562786,240893363,imu1_frame,0,0,0,,-0.03575623153462496,-0.01760745635147425,-0.2543004484229177,0.9663036537854837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.9760073588285846e-05,0.00024843016572887285,-0.004132049550804055,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.588,0.449,-9.709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8239999999999997e-05,1.261e-05,-2.396e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.2678308,5134,1711562786,266221284,imu1_frame,0,0,0,,-0.03567081071474926,-0.017529699507926703,-0.2571384868265827,0.9655568867190839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0001509011671274297,0.000416138853553008,-0.004103687950459147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.423,0.43,-9.699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.802e-05,1.238e-05,-2.41e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.2935576,5135,1711562786,291157245,imu1_frame,0,0,0,,-0.03558899840037184,-0.01743379258576259,-0.25996567736867776,0.9648042975957246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004071678611977571,0.00034410911532320205,-0.004027993020800153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.677,0.508,-9.499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.783e-05,1.416e-05,-2.373e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.3181198,5136,1711562786,315742731,imu1_frame,0,0,0,,-0.03534546916418727,-0.017347979394346066,-0.26273670504451946,0.9640638823453797,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00016154767556459515,0.00048500954583670424,-0.003961897402027128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.958,-0.262,-9.602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8139999999999998e-05,1.3089999999999998e-05,-2.437e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.3430333,5137,1711562786,341509819,imu1_frame,0,0,0,,-0.03515909055161384,-0.01727503920021517,-0.2655070988898916,0.9633127175591985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0004588645136418292,0.00022362903705803346,-0.004020697544526817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.317,-0.188,-9.836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7789999999999997e-05,1.238e-05,-2.425e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.3682594,5138,1711562786,366229534,imu1_frame,0,0,0,,-0.035036840049859734,-0.017139616010049527,-0.2682925724771042,0.9625475307515813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00023202407076012617,0.0003602708641966695,-0.004095048570661776,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.561,0.624,-9.97,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.756e-05,1.192e-05,-2.332e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.3947828,5139,1711562786,391073942,imu1_frame,0,0,0,,-0.034765958269214005,-0.017117709564299116,-0.2711246922165805,0.9617638553383883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.604325889546543e-05,0.00018589501862991605,-0.004109709336378528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.235,0.131,-9.965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7910000000000002e-05,1.2859999999999999e-05,-2.344e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.4182892,5140,1711562786,416306734,imu1_frame,0,0,0,,-0.034422304004094656,-0.017127153011521352,-0.27396171779344175,0.9609717700330412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00013880603541110902,0.0001788962483294188,-0.004146081997990089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.654,-0.477,-9.237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7789999999999997e-05,1.238e-05,-2.305e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.4441986,5141,1711562786,441313982,imu1_frame,0,0,0,,-0.034088463961648524,-0.017159461399551455,-0.2769225843795195,0.9601340592697359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006263114020781651,-1.5393804002589985e-05,-0.004379607051906932,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.077,-0.328,-9.566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.746e-05,1.2270000000000001e-05,-2.306e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.468949,5142,1711562786,467036485,imu1_frame,0,0,0,,-0.033853145859245135,-0.017181807095407294,-0.2799414075858098,0.9592661561523186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0007585375462092554,0.0001749867108049515,-0.004431495690568723,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.067,0.381,-9.545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7910000000000002e-05,1.2740000000000002e-05,-2.371e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.4950695,5143,1711562786,491576671,imu1_frame,0,0,0,,-0.0335163304788232,-0.017315513280099698,-0.2830319482848124,0.9583682720338693,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006007597818289682,0.00037449529760042333,-0.004567160133326241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.056,0.46,-9.544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7900000000000004e-05,1.238e-05,-2.4240000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.518917,5144,1711562786,516450643,imu1_frame,0,0,0,,-0.0331527552085308,-0.01750324465055264,-0.2861946728515028,0.9574377997970455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0003867475089494235,0.0002270324290994224,-0.004656363911395673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.284,0.55,-9.502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8210000000000003e-05,1.119e-05,-2.274e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.54422,5145,1711562786,542138338,imu1_frame,0,0,0,,-0.03271656673590165,-0.017779794992877185,-0.28935347145302676,0.9564978168867448,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00021553070932877973,0.0002170491457780148,-0.004630306145663396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.481,0.295,-9.749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.811e-05,1.131e-05,-2.382e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.5680282,5146,1711562786,565817594,imu1_frame,0,0,0,,-0.03230838966678076,-0.017997726939369952,-0.2924753706364006,0.9555576420882498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0002998126589075859,0.00023438026525031852,-0.004567875718319559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.16,-0.046,-9.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.822e-05,1.131e-05,-2.3539999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.594033,5147,1711562786,591537237,imu1_frame,0,0,0,,-0.03201641079261447,-0.01823924027411004,-0.295546708463869,0.9546174221489752,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00023350760062432134,-0.00032969269570172884,-0.004421006261764236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.354,-0.208,-9.537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8120000000000002e-05,1.226e-05,-2.383e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.6187432,5148,1711562786,616373062,imu1_frame,0,0,0,,-0.031701044416054064,-0.018411203316440694,-0.29851366967629084,0.9537010330243783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006465572214012994,-0.0001077915346031698,-0.004300404010451429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.315,-0.241,-9.557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8689999999999998e-05,1.272e-05,-2.3539999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.6451912,5149,1711562786,641403436,imu1_frame,0,0,0,,-0.03143627078675833,-0.018543853955512984,-0.3014201396638148,0.952792624742942,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006484421769934533,-0.00024267057919729156,-0.004297594030355718,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.378,-0.408,-9.494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8570000000000003e-05,1.2489999999999999e-05,-2.5269999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.669556,5150,1711562786,666844606,imu1_frame,0,0,0,,-0.031193625480381862,-0.01863714882001425,-0.3042407835669702,0.9519018647044486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00045420448453900434,-5.735151922053367e-05,-0.004098731215383483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.501,-0.374,-9.607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8760000000000002e-05,1.095e-05,-2.271e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.6940188,5151,1711562786,691590309,imu1_frame,0,0,0,,-0.031012800721646056,-0.01863991008477888,-0.3070261402001306,0.9510129910664947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00024212952712917332,0.000164043496394947,-0.00405954857367621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.569,-0.416,-9.48,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.856e-05,1.19e-05,-2.4599999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.718172,5152,1711562786,716403007,imu1_frame,0,0,0,,-0.030914899714874447,-0.018590075510008144,-0.30978541793430436,0.9501219252829712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00013849187614575003,0.00018406242291532199,-0.0040371734526656435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.853,-0.317,-9.429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8760000000000002e-05,1.059e-05,-2.324e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.745079,5153,1711562786,743311882,imu1_frame,0,0,0,,-0.030856714882563453,-0.01843519963145088,-0.3125753194571994,0.9492126612237295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00019823449644151592,0.00041142646457262326,-0.004091872071423145,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.43,-0.499,-9.496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.868e-05,1.237e-05,-2.5269999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.7731907,5154,1711562786,767936229,imu1_frame,0,0,0,,-0.03088687108697835,-0.018296105106065698,-0.31540597756524535,0.9482775559130966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00030152308157454036,0.0002454281994154426,-0.004165542419149826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.615,-0.708,-9.53,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.9210000000000003e-05,1.094e-05,-2.429e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.796794,5155,1711562786,794726371,imu1_frame,0,0,0,,-0.031019290112502762,-0.018047549552269473,-0.31828484622896036,0.9473156001339161,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.161085920932733e-05,0.00042411500823462205,-0.004255933021110612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.281,-0.619,-9.521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.91e-05,1.118e-05,-2.537e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.8214526,5156,1711562786,817998170,imu1_frame,0,0,0,,-0.03130871595748913,-0.017798373744730863,-0.32122192413121076,0.9463188984980587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00038458330067695043,0.0004558276407433591,-0.0043534620197120556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3,-0.156,-9.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.865e-05,1.059e-05,-2.391e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.8476784,5157,1711562786,844059944,imu1_frame,0,0,0,,-0.031600369722401433,-0.01749872515369333,-0.324213250113586,0.94529412338287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000846118168074331,0.0004261919500444953,-0.004408631877367597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.401,-0.048,-9.478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.856e-05,1.202e-05,-2.4599999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.872236,5158,1711562786,869626283,imu1_frame,0,0,0,,-0.03185552890578293,-0.017227065540234274,-0.3272336755884784,0.9442492123649667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0009038885663153433,0.00041748275707704363,-0.004432054195929361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.353,-0.001,-9.596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.843e-05,1.084e-05,-2.299e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.8969553,5159,1711562786,894681692,imu1_frame,0,0,0,,-0.03210095448149805,-0.016928691328639785,-0.33026674705222453,0.9431897072820602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0007616267789852855,0.0005291489226196409,-0.004516388505385727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.209,-0.048,-9.773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.832e-05,1.072e-05,-2.5e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.921065,5160,1711562786,919268369,imu1_frame,0,0,0,,-0.03234301507890676,-0.016704013365296165,-0.3332804548070227,0.942124749572328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0009244834514888764,0.0003439520356905225,-0.004445650310802397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.443,-0.094,-9.856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8310000000000002e-05,1.048e-05,-2.526e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.9459903,5161,1711562786,942638874,imu1_frame,0,0,0,,-0.03253940486613099,-0.01648555574225943,-0.33625699314245344,0.9410635728502209,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0008687550884726974,0.0003222226865031931,-0.004367930799211089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.371,-0.0,-9.57,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7989999999999998e-05,1.132e-05,-2.6090000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562786.9718277,5162,1711562786,969522476,imu1_frame,0,0,0,,-0.03271638545248245,-0.016319471976232208,-0.3392137932826105,0.9399985720224068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005717698629533423,0.0002309245133313697,-0.004380863688968366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.186,0.113,-9.882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8120000000000002e-05,1.2139999999999999e-05,-2.343e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
