Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711574335.248058,1096,1711574335,0,GPS1_Frame,42.330975,-71.10552666666668,47.3,326528.114248064,4688672.010213372,19,T,0.8,"b'$GPGGA,211855.000,4219.8585,N,07106.3316,W,1,11,0.8,47.3,M,-33.8,M,,0000*50\r\n'"
1711574336.243292,1097,1711574336,0,GPS1_Frame,42.330981666666666,-71.10546833333333,47.1,326532.93879556,4688672.6315051,19,T,0.9,"b'$GPGGA,211856.000,4219.8589,N,07106.3281,W,1,10,0.9,47.1,M,-33.8,M,,0000*52\r\n'"
1711574337.2468016,1098,1711574337,0,GPS1_Frame,42.33099000000001,-71.10540666666667,47.0,326538.0425648326,4688673.4310715785,19,T,0.8,"b'$GPGGA,211857.000,4219.8594,N,07106.3244,W,1,11,0.8,47.0,M,-33.8,M,,0000*57\r\n'"
1711574338.2479954,1099,1711574338,0,GPS1_Frame,42.330999999999996,-71.10534166666666,47.0,326543.4255553733,4688674.408913397,19,T,0.8,"b'$GPGGA,211858.000,4219.8600,N,07106.3205,W,1,11,0.8,47.0,M,-33.8,M,,0000*53\r\n'"
1711574339.2612348,1100,1711574339,0,GPS1_Frame,42.33101166666667,-71.10527166666667,46.9,326549.22508711065,4688675.5616318155,19,T,0.9,"b'$GPGGA,211859.000,4219.8607,N,07106.3163,W,1,10,0.9,46.9,M,-33.8,M,,0000*5E\r\n'"
1711574340.24546,1101,1711574340,0,GPS1_Frame,42.331014999999994,-71.1052,46.8,326555.1390307917,4688675.785602519,19,T,0.9,"b'$GPGGA,211900.000,4219.8609,N,07106.3120,W,1,10,0.9,46.8,M,-33.8,M,,0000*5B\r\n'"
1711574341.2462707,1102,1711574341,0,GPS1_Frame,42.331003333333335,-71.10512333333332,46.9,326561.4237052888,4688674.333745049,19,T,0.8,"b'$GPGGA,211901.000,4219.8602,N,07106.3074,W,1,11,0.8,46.9,M,-33.8,M,,0000*50\r\n'"
1711574342.2428975,1103,1711574342,0,GPS1_Frame,42.33098499999999,-71.10504166666666,46.7,326568.1020199916,4688672.131413731,19,T,0.8,"b'$GPGGA,211902.000,4219.8591,N,07106.3025,W,1,10,0.8,46.7,M,-33.8,M,,0000*51\r\n'"
1711574343.2433245,1104,1711574343,0,GPS1_Frame,42.330965,-71.10494999999999,46.6,326575.5996813936,4688669.723625104,19,T,0.8,"b'$GPGGA,211903.000,4219.8579,N,07106.2970,W,1,10,0.8,46.6,M,-33.8,M,,0000*5F\r\n'"
1711574344.2484512,1105,1711574344,0,GPS1_Frame,42.33094166666667,-71.10485166666668,46.6,326583.6374690798,4688666.932108596,19,T,0.8,"b'$GPGGA,211904.000,4219.8565,N,07106.2911,W,1,11,0.8,46.6,M,-33.8,M,,0000*53\r\n'"
1711574345.2472968,1106,1711574345,0,GPS1_Frame,42.33091833333333,-71.10475,46.4,326591.9499041306,4688664.133804438,19,T,0.8,"b'$GPGGA,211905.000,4219.8551,N,07106.2850,W,1,11,0.8,46.4,M,-33.8,M,,0000*53\r\n'"
1711574346.2478251,1107,1711574346,0,GPS1_Frame,42.33089333333334,-71.10465,46.4,326600.1204445505,4688661.153838086,19,T,0.8,"b'$GPGGA,211906.000,4219.8536,N,07106.2790,W,1,11,0.8,46.4,M,-33.8,M,,0000*52\r\n'"
1711574347.264063,1108,1711574347,0,GPS1_Frame,42.330870000000004,-71.10455166666667,46.4,326608.15825054084,4688658.362350307,19,T,0.8,"b'$GPGGA,211907.000,4219.8522,N,07106.2731,W,1,11,0.8,46.4,M,-33.8,M,,0000*5D\r\n'"
1711574348.2464306,1109,1711574348,0,GPS1_Frame,42.330846666666666,-71.104455,46.4,326616.05874166614,4688655.574269997,19,T,0.8,"b'$GPGGA,211908.000,4219.8508,N,07106.2673,W,1,11,0.8,46.4,M,-33.8,M,,0000*5D\r\n'"
1711574349.2484014,1110,1711574349,0,GPS1_Frame,42.330823333333335,-71.10436,46.3,326623.8219177744,4688652.789596687,19,T,0.8,"b'$GPGGA,211909.000,4219.8494,N,07106.2616,W,1,11,0.8,46.3,M,-33.8,M,,0000*5C\r\n'"
1711574350.2435284,1111,1711574350,0,GPS1_Frame,42.330801666666666,-71.104265,46.0,326631.5896788795,4688650.190002789,19,T,0.8,"b'$GPGGA,211910.000,4219.8481,N,07106.2559,W,1,10,0.8,46.0,M,-33.8,M,,0000*5A\r\n'"
1711574351.2438385,1112,1711574351,0,GPS1_Frame,42.330785,-71.10416833333333,45.8,326639.50850335276,4688648.142231956,19,T,0.8,"b'$GPGGA,211911.000,4219.8471,N,07106.2501,W,1,10,0.8,45.8,M,-33.8,M,,0000*52\r\n'"
1711574352.2472894,1113,1711574352,0,GPS1_Frame,42.33076666666666,-71.10407333333333,45.6,326647.2854321945,4688645.912797022,19,T,0.8,"b'$GPGGA,211912.000,4219.8460,N,07106.2444,W,1,11,0.8,45.6,M,-33.8,M,,0000*5E\r\n'"
1711574353.2486806,1114,1711574353,0,GPS1_Frame,42.33075166666666,-71.10398,45.4,326654.93420169444,4688644.056909387,19,T,0.8,"b'$GPGGA,211913.000,4219.8451,N,07106.2388,W,1,11,0.8,45.4,M,-33.8,M,,0000*58\r\n'"
1711574354.2481117,1115,1711574354,0,GPS1_Frame,42.33074,-71.10389,45.2,326662.317489456,4688642.577965726,19,T,0.8,"b'$GPGGA,211914.000,4219.8444,N,07106.2334,W,1,11,0.8,45.2,M,-33.8,M,,0000*5A\r\n'"
1711574355.2667964,1116,1711574355,0,GPS1_Frame,42.33072666666667,-71.10380833333333,44.9,326669.00959622813,4688640.930944314,19,T,0.8,"b'$GPGGA,211915.000,4219.8436,N,07106.2285,W,1,11,0.8,44.9,M,-33.8,M,,0000*5F\r\n'"
1711574356.2475257,1117,1711574356,0,GPS1_Frame,42.33071333333334,-71.103735,44.7,326675.0151001789,4688639.300913786,19,T,0.8,"b'$GPGGA,211916.000,4219.8428,N,07106.2241,W,1,11,0.8,44.7,M,-33.8,M,,0000*55\r\n'"
1711574357.2476077,1118,1711574357,0,GPS1_Frame,42.33069999999999,-71.10366666666667,44.4,326680.60864319676,4688637.681078801,19,T,0.8,"b'$GPGGA,211917.000,4219.8420,N,07106.2200,W,1,11,0.8,44.4,M,-33.8,M,,0000*5A\r\n'"
1711574358.246951,1119,1711574358,0,GPS1_Frame,42.330686666666665,-71.103605,44.1,326685.65290383843,4688636.074835045,19,T,0.8,"b'$GPGGA,211918.000,4219.8412,N,07106.2163,W,1,11,0.8,44.1,M,-33.8,M,,0000*57\r\n'"
1711574359.249289,1120,1711574359,0,GPS1_Frame,42.33067166666667,-71.10355166666666,43.9,326690.00598289445,4688634.300507294,19,T,0.8,"b'$GPGGA,211919.000,4219.8403,N,07106.2131,W,1,11,0.8,43.9,M,-33.8,M,,0000*5E\r\n'"
1711574360.2429204,1121,1711574360,0,GPS1_Frame,42.33065666666666,-71.10350166666667,43.7,326694.0844215385,4688632.532975326,19,T,0.9,"b'$GPGGA,211920.000,4219.8394,N,07106.2101,W,1,10,0.9,43.7,M,-33.8,M,,0000*50\r\n'"
1711574361.2455902,1122,1711574361,0,GPS1_Frame,42.330641666666665,-71.10345666666667,43.5,326697.7508982952,4688630.775635095,19,T,0.9,"b'$GPGGA,211921.000,4219.8385,N,07106.2074,W,1,10,0.9,43.5,M,-33.8,M,,0000*50\r\n'"
1711574362.2488182,1123,1711574362,0,GPS1_Frame,42.330631666666676,-71.10341333333334,43.4,326701.2937875482,4688629.57690503,19,T,0.8,"b'$GPGGA,211922.000,4219.8379,N,07106.2048,W,1,11,0.8,43.4,M,-33.8,M,,0000*5E\r\n'"
1711574363.2476544,1124,1711574363,0,GPS1_Frame,42.33062499999999,-71.103375,43.5,326704.4338684798,4688628.758506902,19,T,0.8,"b'$GPGGA,211923.000,4219.8375,N,07106.2025,W,1,11,0.8,43.5,M,-33.8,M,,0000*59\r\n'"
1711574364.2479866,1125,1711574364,0,GPS1_Frame,42.330615,-71.10334166666667,43.5,326707.15283169574,4688627.580157727,19,T,0.8,"b'$GPGGA,211924.000,4219.8369,N,07106.2005,W,1,11,0.8,43.5,M,-33.8,M,,0000*51\r\n'"
1711574365.248164,1126,1711574365,0,GPS1_Frame,42.330605,-71.10331500000001,43.6,326709.3225103367,4688626.415394443,19,T,0.8,"b'$GPGGA,211925.000,4219.8363,N,07106.1989,W,1,11,0.8,43.6,M,-33.8,M,,0000*57\r\n'"
1711574366.2476757,1127,1711574366,0,GPS1_Frame,42.330596666666665,-71.10329,43.6,326711.35944537295,4688625.439098621,19,T,0.8,"b'$GPGGA,211926.000,4219.8358,N,07106.1974,W,1,11,0.8,43.6,M,-33.8,M,,0000*5E\r\n'"
1711574367.2652817,1128,1711574367,0,GPS1_Frame,42.33058833333333,-71.10326666666667,43.8,326713.2590595558,4688624.466199536,19,T,0.8,"b'$GPGGA,211927.000,4219.8353,N,07106.1960,W,1,11,0.8,43.8,M,-33.8,M,,0000*5F\r\n'"
1711574368.2472484,1129,1711574368,0,GPS1_Frame,42.330585000000006,-71.10324,43.9,326715.44704797585,4688624.041720625,19,T,0.8,"b'$GPGGA,211928.000,4219.8351,N,07106.1944,W,1,11,0.8,43.9,M,-33.8,M,,0000*55\r\n'"
1711574369.2475276,1130,1711574369,0,GPS1_Frame,42.33057999999999,-71.10321166666667,43.8,326717.76778113324,4688623.428775756,19,T,0.8,"b'$GPGGA,211929.000,4219.8348,N,07106.1927,W,1,11,0.8,43.8,M,-33.8,M,,0000*58\r\n'"
1711574370.2472913,1131,1711574370,0,GPS1_Frame,42.330574999999996,-71.10318333333333,43.8,326720.08851465833,4688622.815831672,19,T,0.8,"b'$GPGGA,211930.000,4219.8345,N,07106.1910,W,1,11,0.8,43.8,M,-33.8,M,,0000*59\r\n'"
1711574371.247544,1132,1711574371,0,GPS1_Frame,42.33056833333333,-71.10315666666666,43.9,326722.26735032996,4688622.02121371,19,T,0.8,"b'$GPGGA,211931.000,4219.8341,N,07106.1894,W,1,11,0.8,43.9,M,-33.8,M,,0000*50\r\n'"
1711574372.2441778,1133,1711574372,0,GPS1_Frame,42.33056333333334,-71.10313333333333,43.8,326724.17612029053,4688621.418458867,19,T,0.9,"b'$GPGGA,211932.000,4219.8338,N,07106.1880,W,1,10,0.9,43.8,M,-33.8,M,,0000*59\r\n'"
1711574373.2482812,1134,1711574373,0,GPS1_Frame,42.33056166666667,-71.10311166666666,43.7,326725.95672246185,4688621.189241632,19,T,0.8,"b'$GPGGA,211933.000,4219.8337,N,07106.1867,W,1,11,0.8,43.7,M,-33.8,M,,0000*51\r\n'"
1711574374.2471151,1135,1711574374,0,GPS1_Frame,42.33056166666667,-71.103085,43.6,326728.1538657282,4688621.134907943,19,T,0.8,"b'$GPGGA,211934.000,4219.8337,N,07106.1851,W,1,11,0.8,43.6,M,-33.8,M,,0000*52\r\n'"
1711574375.2473617,1136,1711574375,0,GPS1_Frame,42.33056666666666,-71.10305,43.4,326731.05134590727,4688621.618807828,19,T,0.8,"b'$GPGGA,211935.000,4219.8340,N,07106.1830,W,1,11,0.8,43.4,M,-33.8,M,,0000*56\r\n'"
1711574376.246806,1137,1711574376,0,GPS1_Frame,42.33059,-71.10300666666667,43.5,326734.6857738183,4688624.121506953,19,T,0.8,"b'$GPGGA,211936.000,4219.8354,N,07106.1804,W,1,11,0.8,43.5,M,-33.8,M,,0000*56\r\n'"
1711574377.249078,1138,1711574377,0,GPS1_Frame,42.33062833333334,-71.10297333333332,43.6,326737.53745856625,4688628.310217197,19,T,0.8,"b'$GPGGA,211937.000,4219.8377,N,07106.1784,W,1,11,0.8,43.6,M,-33.8,M,,0000*52\r\n'"
1711574378.2481341,1139,1711574378,0,GPS1_Frame,42.330676666666676,-71.10295500000001,44.0,326739.18070714606,4688633.63991267,19,T,0.8,"b'$GPGGA,211938.000,4219.8406,N,07106.1773,W,1,11,0.8,44.0,M,-33.8,M,,0000*55\r\n'"
1711574379.2467391,1140,1711574379,0,GPS1_Frame,42.330735000000004,-71.10294,44.2,326740.5767692991,4688640.086823326,19,T,0.8,"b'$GPGGA,211939.000,4219.8441,N,07106.1764,W,1,11,0.8,44.2,M,-33.8,M,,0000*53\r\n'"
1711574380.2464967,1141,1711574380,0,GPS1_Frame,42.33079833333333,-71.10291666666667,44.0,326742.6731629216,4688647.071968208,19,T,0.8,"b'$GPGGA,211940.000,4219.8479,N,07106.1750,W,1,11,0.8,44.0,M,-33.8,M,,0000*53\r\n'"
1711574381.245669,1142,1711574381,0,GPS1_Frame,42.330864999999996,-71.10288833333334,43.6,326745.1906677391,4688654.4170683175,19,T,0.8,"b'$GPGGA,211941.000,4219.8519,N,07106.1733,W,1,11,0.8,43.6,M,-33.8,M,,0000*51\r\n'"
1711574382.2474465,1143,1711574382,0,GPS1_Frame,42.33092499999999,-71.10285166666667,43.2,326748.3764664761,4688661.004909473,19,T,0.8,"b'$GPGGA,211942.000,4219.8555,N,07106.1711,W,1,11,0.8,43.2,M,-33.8,M,,0000*5E\r\n'"
1711574383.2481139,1144,1711574383,0,GPS1_Frame,42.33097666666666,-71.10280833333333,42.9,326752.0886614587,4688666.653817319,19,T,0.8,"b'$GPGGA,211943.000,4219.8586,N,07106.1685,W,1,11,0.8,42.9,M,-33.8,M,,0000*57\r\n'"
1711574384.2478974,1145,1711574384,0,GPS1_Frame,42.33102,-71.10276333333333,42.7,326755.9152913195,4688671.373978624,19,T,0.8,"b'$GPGGA,211944.000,4219.8612,N,07106.1658,W,1,11,0.8,42.7,M,-33.8,M,,0000*50\r\n'"
1711574385.2456307,1146,1711574385,0,GPS1_Frame,42.33105833333334,-71.10272499999999,42.4,326759.17890708125,4688675.552511068,19,T,0.9,"b'$GPGGA,211945.000,4219.8635,N,07106.1635,W,1,10,0.9,42.4,M,-33.8,M,,0000*5C\r\n'"
1711574386.2462664,1147,1711574386,0,GPS1_Frame,42.331091666666666,-71.102695,42.2,326761.74219016964,4688679.192809116,19,T,0.9,"b'$GPGGA,211946.000,4219.8655,N,07106.1617,W,1,10,0.9,42.2,M,-33.8,M,,0000*5F\r\n'"
1711574387.243363,1148,1711574387,0,GPS1_Frame,42.33112500000001,-71.102675,42.0,326763.48154936195,4688682.853479062,19,T,0.9,"b'$GPGGA,211947.000,4219.8675,N,07106.1605,W,1,10,0.9,42.0,M,-33.8,M,,0000*5D\r\n'"
1711574388.2452767,1149,1711574388,0,GPS1_Frame,42.33116166666667,-71.10267333333333,41.9,326763.7195367792,4688686.921637398,19,T,0.9,"b'$GPGGA,211948.000,4219.8697,N,07106.1604,W,1,10,0.9,41.9,M,-33.8,M,,0000*55\r\n'"
1711574389.248155,1150,1711574389,0,GPS1_Frame,42.33119333333334,-71.10269833333334,41.8,326761.7466755674,4688690.488907025,19,T,0.9,"b'$GPGGA,211949.000,4219.8716,N,07106.1619,W,1,10,0.9,41.8,M,-33.8,M,,0000*51\r\n'"
1711574390.2643213,1151,1711574390,0,GPS1_Frame,42.33121666666666,-71.10274166666666,42.0,326758.2404167252,4688693.168172191,19,T,0.9,"b'$GPGGA,211950.000,4219.8730,N,07106.1645,W,1,10,0.9,42.0,M,-33.8,M,,0000*5F\r\n'"
1711574391.2474442,1152,1711574391,0,GPS1_Frame,42.33123666666667,-71.10279333333332,42.2,326754.0384085726,4688695.494274779,19,T,0.8,"b'$GPGGA,211951.000,4219.8742,N,07106.1676,W,1,11,0.8,42.2,M,-33.8,M,,0000*59\r\n'"
1711574392.2468705,1153,1711574392,0,GPS1_Frame,42.33125833333334,-71.10285833333334,42.5,326748.7424198189,4688698.032614316,19,T,0.8,"b'$GPGGA,211952.000,4219.8755,N,07106.1715,W,1,11,0.8,42.5,M,-33.8,M,,0000*5F\r\n'"
1711574393.2461517,1154,1711574393,0,GPS1_Frame,42.331286666666664,-71.10293666666666,42.7,326742.3661811212,4688701.338405192,19,T,0.8,"b'$GPGGA,211953.000,4219.8772,N,07106.1762,W,1,11,0.8,42.7,M,-33.8,M,,0000*59\r\n'"
1711574394.2482698,1155,1711574394,0,GPS1_Frame,42.331320000000005,-71.10302166666666,42.7,326735.4543986549,4688705.21299687,19,T,0.8,"b'$GPGGA,211954.000,4219.8792,N,07106.1813,W,1,11,0.8,42.7,M,-33.8,M,,0000*59\r\n'"
1711574395.2482007,1156,1711574395,0,GPS1_Frame,42.33135333333333,-71.10310833333332,42.9,326728.40530389163,4688709.090991492,19,T,0.8,"b'$GPGGA,211955.000,4219.8812,N,07106.1865,W,1,11,0.8,42.9,M,-33.8,M,,0000*50\r\n'"
1711574396.247812,1157,1711574396,0,GPS1_Frame,42.33138666666667,-71.10319333333334,43.0,326721.49353635637,4688712.965597437,19,T,0.8,"b'$GPGGA,211956.000,4219.8832,N,07106.1916,W,1,11,0.8,43.0,M,-33.8,M,,0000*5C\r\n'"
1711574397.2637403,1158,1711574397,0,GPS1_Frame,42.331419999999994,-71.10327833333334,43.1,326714.5817762506,4688716.840210444,19,T,0.8,"b'$GPGGA,211957.000,4219.8852,N,07106.1967,W,1,10,0.8,43.1,M,-33.8,M,,0000*5D\r\n'"
1711574398.2450385,1159,1711574398,0,GPS1_Frame,42.33145666666666,-71.10336333333333,43.2,326707.6791781988,4688721.084971777,19,T,0.8,"b'$GPGGA,211958.000,4219.8874,N,07106.2018,W,1,10,0.8,43.2,M,-33.8,M,,0000*57\r\n'"
1711574399.2445235,1160,1711574399,0,GPS1_Frame,42.33149166666667,-71.10345166666666,43.3,326700.49737196893,4688725.151462419,19,T,0.8,"b'$GPGGA,211959.000,4219.8895,N,07106.2071,W,1,10,0.8,43.3,M,-33.8,M,,0000*57\r\n'"
1711574400.2459676,1161,1711574400,0,GPS1_Frame,42.33153000000001,-71.10354166666666,43.3,326693.18740990444,4688729.591498541,19,T,0.8,"b'$GPGGA,212000.000,4219.8918,N,07106.2125,W,1,10,0.8,43.3,M,-33.8,M,,0000*55\r\n'"
1711574401.2457218,1162,1711574401,0,GPS1_Frame,42.33157166666667,-71.10362833333333,43.3,326686.1612512247,4688734.394890409,19,T,0.8,"b'$GPGGA,212001.000,4219.8943,N,07106.2177,W,1,10,0.8,43.3,M,-33.8,M,,0000*5D\r\n'"
1711574402.244908,1163,1711574402,0,GPS1_Frame,42.33161666666667,-71.10372000000001,43.3,326678.73230074206,4688739.578621523,19,T,0.8,"b'$GPGGA,212002.000,4219.8970,N,07106.2232,W,1,10,0.8,43.3,M,-33.8,M,,0000*5C\r\n'"
1711574403.2484126,1164,1711574403,0,GPS1_Frame,42.33165999999999,-71.10381666666667,43.3,326670.886825602,4688744.587481308,19,T,0.8,"b'$GPGGA,212003.000,4219.8996,N,07106.2290,W,1,11,0.8,43.3,M,-33.8,M,,0000*5C\r\n'"
1711574404.2472465,1165,1711574404,0,GPS1_Frame,42.331703333333344,-71.103915,43.2,326662.9040424904,4688749.599747432,19,T,0.8,"b'$GPGGA,212004.000,4219.9022,N,07106.2349,W,1,11,0.8,43.2,M,-33.8,M,,0000*58\r\n'"
1711574405.2449253,1166,1711574405,0,GPS1_Frame,42.331748333333344,-71.10401499999999,42.9,326654.78853044764,4688754.800491017,19,T,0.8,"b'$GPGGA,212005.000,4219.9049,N,07106.2409,W,1,10,0.8,42.9,M,-33.8,M,,0000*5C\r\n'"
1711574406.2632773,1167,1711574406,0,GPS1_Frame,42.33179166666667,-71.10411166666667,42.6,326646.94308881066,4688759.8093787255,19,T,0.8,"b'$GPGGA,212006.000,4219.9075,N,07106.2467,W,1,10,0.8,42.6,M,-33.8,M,,0000*57\r\n'"
1711574407.2447436,1168,1711574407,0,GPS1_Frame,42.33183333333333,-71.10421,42.4,326638.95576029865,4688764.6366026,19,T,0.8,"b'$GPGGA,212007.000,4219.9100,N,07106.2526,W,1,10,0.8,42.4,M,-33.8,M,,0000*53\r\n'"
1711574408.2484882,1169,1711574408,0,GPS1_Frame,42.33187666666666,-71.10430500000001,42.0,326631.2476591462,4688769.642110941,19,T,0.8,"b'$GPGGA,212008.000,4219.9126,N,07106.2583,W,1,10,0.8,42.0,M,-33.8,M,,0000*53\r\n'"
1711574409.2462447,1170,1711574409,0,GPS1_Frame,42.33192166666666,-71.10440166666667,41.6,326623.4068299204,4688774.836096755,19,T,0.8,"b'$GPGGA,212009.000,4219.9153,N,07106.2641,W,1,10,0.8,41.6,M,-33.8,M,,0000*58\r\n'"
1711574410.2562766,1171,1711574410,0,GPS1_Frame,42.331963333333334,-71.10449833333334,41.2,326615.55685246957,4688779.659950409,19,T,0.8,"b'$GPGGA,212010.000,4219.9178,N,07106.2699,W,1,10,0.8,41.2,M,-33.8,M,,0000*58\r\n'"
1711574411.2416584,1172,1711574411,0,GPS1_Frame,42.33200166666667,-71.10459666666667,40.7,326607.56040717533,4688784.11707018,19,T,1.0,"b'$GPGGA,212011.000,4219.9201,N,07106.2758,W,1,09,1.0,40.7,M,-33.8,M,,0000*5D\r\n'"
1711574412.2451105,1173,1711574412,0,GPS1_Frame,42.33204166666666,-71.10469166666667,40.4,326599.8431885162,4688788.752473165,19,T,0.8,"b'$GPGGA,212012.000,4219.9225,N,07106.2815,W,1,10,0.8,40.4,M,-33.8,M,,0000*5C\r\n'"
1711574413.2510107,1174,1711574413,0,GPS1_Frame,42.332085000000006,-71.10478499999999,40.2,326592.2724589184,4688793.75462771,19,T,0.8,"b'$GPGGA,212013.000,4219.9251,N,07106.2871,W,1,11,0.8,40.2,M,-33.8,M,,0000*5B\r\n'"
1711574414.2484257,1175,1711574414,0,GPS1_Frame,42.33212333333333,-71.10487666666667,39.8,326584.82531599794,4688798.19818004,19,T,0.8,"b'$GPGGA,212014.000,4219.9274,N,07106.2926,W,1,11,0.8,39.8,M,-33.8,M,,0000*5C\r\n'"
1711574415.2471457,1176,1711574415,0,GPS1_Frame,42.332165,-71.10496499999999,39.2,326577.6619799977,4688803.005084142,19,T,0.8,"b'$GPGGA,212015.000,4219.9299,N,07106.2979,W,1,11,0.8,39.2,M,-33.8,M,,0000*5E\r\n'"
1711574416.2467508,1177,1711574416,0,GPS1_Frame,42.332206666666664,-71.10504666666667,38.7,326571.0479252155,4688807.798399775,19,T,0.8,"b'$GPGGA,212016.000,4219.9324,N,07106.3028,W,1,11,0.8,38.7,M,-33.8,M,,0000*52\r\n'"
1711574417.2441308,1178,1711574417,0,GPS1_Frame,42.33224,-71.10512666666666,38.6,326564.54829107114,4688811.662969433,19,T,0.8,"b'$GPGGA,212017.000,4219.9344,N,07106.3076,W,1,10,0.8,38.6,M,-33.8,M,,0000*5E\r\n'"
1711574418.2652433,1179,1711574418,0,GPS1_Frame,42.33227166666667,-71.10520333333334,38.3,326558.318718016,4688815.335676121,19,T,0.9,"b'$GPGGA,212018.000,4219.9363,N,07106.3122,W,1,10,0.9,38.3,M,-33.8,M,,0000*50\r\n'"
1711574419.248846,1180,1711574419,0,GPS1_Frame,42.33230166666667,-71.10527666666667,38.1,326552.35920513235,4688818.816519083,19,T,0.8,"b'$GPGGA,212019.000,4219.9381,N,07106.3166,W,1,11,0.8,38.1,M,-33.8,M,,0000*5F\r\n'"
1711574420.2475815,1181,1711574420,0,GPS1_Frame,42.33233,-71.105345,37.7,326546.80706916435,4688822.102098095,19,T,0.8,"b'$GPGGA,212020.000,4219.9398,N,07106.3207,W,1,11,0.8,37.7,M,-33.8,M,,0000*50\r\n'"
1711574421.247666,1182,1711574421,0,GPS1_Frame,42.33235833333333,-71.105405,37.3,326541.9415260752,4688825.370683623,19,T,0.8,"b'$GPGGA,212021.000,4219.9415,N,07106.3243,W,1,11,0.8,37.3,M,-33.8,M,,0000*57\r\n'"
1711574422.2487097,1183,1711574422,0,GPS1_Frame,42.33239166666667,-71.10545833333335,36.8,326537.63900331897,4688829.180885933,19,T,0.8,"b'$GPGGA,212022.000,4219.9435,N,07106.3275,W,1,11,0.8,36.8,M,-33.8,M,,0000*59\r\n'"
1711574423.2466357,1184,1711574423,0,GPS1_Frame,42.332431666666665,-71.10550166666667,36.4,326534.1787179731,4688833.710975157,19,T,0.8,"b'$GPGGA,212023.000,4219.9459,N,07106.3301,W,1,11,0.8,36.4,M,-33.8,M,,0000*5C\r\n'"
1711574424.2484863,1185,1711574424,0,GPS1_Frame,42.332476666666665,-71.10553333333334,36.1,326531.6934048148,4688838.772479549,19,T,0.8,"b'$GPGGA,212024.000,4219.9486,N,07106.3320,W,1,11,0.8,36.1,M,-33.8,M,,0000*5F\r\n'"
1711574425.249954,1186,1711574425,0,GPS1_Frame,42.33253,-71.10554666666667,35.9,326530.741495552,4688844.721940043,19,T,0.8,"b'$GPGGA,212025.000,4219.9518,N,07106.3328,W,1,11,0.8,35.9,M,-33.8,M,,0000*5B\r\n'"
1711574426.2477894,1187,1711574426,0,GPS1_Frame,42.33258833333333,-71.10554166666667,35.8,326531.3138225428,4688851.189214562,19,T,0.8,"b'$GPGGA,212026.000,4219.9553,N,07106.3325,W,1,11,0.8,35.8,M,-33.8,M,,0000*5B\r\n'"
1711574427.2472754,1188,1711574427,0,GPS1_Frame,42.33264666666667,-71.10552666666668,36.1,326532.7100505434,4688857.636090288,19,T,0.8,"b'$GPGGA,212027.000,4219.9588,N,07106.3316,W,1,11,0.8,36.1,M,-33.8,M,,0000*56\r\n'"
1711574428.2470834,1189,1711574428,0,GPS1_Frame,42.33271,-71.105505,36.6,326534.66928992595,4688864.624579243,19,T,0.8,"b'$GPGGA,212028.000,4219.9626,N,07106.3303,W,1,11,0.8,36.6,M,-33.8,M,,0000*5D\r\n'"
1711574429.2471902,1190,1711574429,0,GPS1_Frame,42.33277666666666,-71.10547666666666,36.9,326537.18695661676,4688871.969611169,19,T,0.8,"b'$GPGGA,212029.000,4219.9666,N,07106.3286,W,1,11,0.8,36.9,M,-33.8,M,,0000*5B\r\n'"
1711574430.2488983,1191,1711574430,0,GPS1_Frame,42.33284833333334,-71.10544166666666,37.0,326540.2676304983,4688879.856257305,19,T,0.8,"b'$GPGGA,212030.000,4219.9709,N,07106.3265,W,1,11,0.8,37.0,M,-33.8,M,,0000*5E\r\n'"
1711574431.2476842,1192,1711574431,0,GPS1_Frame,42.33292333333334,-71.10540166666667,36.6,326543.76941086404,4688888.102847241,19,T,0.8,"b'$GPGGA,212031.000,4219.9754,N,07106.3241,W,1,11,0.8,36.6,M,-33.8,M,,0000*56\r\n'"
1711574432.2456553,1193,1711574432,0,GPS1_Frame,42.333005,-71.10535499999999,35.2,326547.83877548785,4688897.076123426,19,T,0.8,"b'$GPGGA,212032.000,4219.9803,N,07106.3213,W,1,11,0.8,35.2,M,-33.8,M,,0000*58\r\n'"
1711574433.2449622,1194,1711574433,0,GPS1_Frame,42.333088333333336,-71.10530666666666,33.3,326552.05002815055,4688906.231073029,19,T,0.8,"b'$GPGGA,212033.000,4219.9853,N,07106.3184,W,1,11,0.8,33.3,M,-33.8,M,,0000*56\r\n'"
1711574434.244245,1195,1711574434,0,GPS1_Frame,42.33317,-71.10525833333332,31.4,326556.256689053,4688915.200954257,19,T,0.9,"b'$GPGGA,212034.000,4219.9902,N,07106.3155,W,1,10,0.9,31.4,M,-33.8,M,,0000*5D\r\n'"
1711574435.2516346,1196,1711574435,0,GPS1_Frame,42.33325166666667,-71.10521,29.9,326560.46333997464,4688924.170837813,19,T,0.9,"b'$GPGGA,212035.000,4219.9951,N,07106.3126,W,1,10,0.9,29.9,M,-33.8,M,,0000*5A\r\n'"
1711574436.2476892,1197,1711574436,0,GPS1_Frame,42.333333333333336,-71.10516166666666,28.1,326564.66998092405,4688933.140723691,19,T,0.8,"b'$GPGGA,212036.000,4220.0000,N,07106.3097,W,1,11,0.8,28.1,M,-33.8,M,,0000*55\r\n'"
